nohup: ignoring input
2026-05-20 16:55:09,758 INFO paper_harness | manifest expanded: 40 runs (config=temporal_progression.yaml)
2026-05-20 17:06:54,097 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:06:55,108 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 680 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:06:56,120 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:06:57,134 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 680 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:06:58,145 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 680 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:06:59,158 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:00,170 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:01,182 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:02,194 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:03,210 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:04,222 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:05,234 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:06,246 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:07,267 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:08,278 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 690 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:09,290 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:10,305 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:11,318 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:12,329 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:13,342 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:14,355 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:15,367 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:16,379 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:17,391 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:18,408 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 700 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:19,424 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:20,436 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:21,447 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:22,459 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:23,472 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:24,484 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:25,497 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:26,509 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:27,520 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:28,533 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 710 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:29,545 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:30,557 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:31,569 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:32,584 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:33,596 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:34,609 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:35,624 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:36,637 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:37,648 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:38,660 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 720 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:39,672 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:40,687 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:41,698 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:42,712 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:43,726 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:44,737 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:45,747 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:46,758 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:47,770 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:48,783 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 730 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:49,796 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:50,808 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:51,819 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:52,831 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:53,845 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:54,857 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:55,868 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:56,881 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:57,894 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:58,909 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 740 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:07:59,922 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:00,934 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:01,946 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:02,958 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:03,970 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:04,984 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:05,997 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:07,011 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:08,024 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:09,040 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 750 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:10,055 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:11,066 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:12,077 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:13,090 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:14,106 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:15,117 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:16,129 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:17,145 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:18,156 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:19,169 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 760 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:20,181 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:21,193 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:22,204 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:23,216 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:24,228 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:25,239 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:26,250 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:27,265 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:28,278 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:29,289 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 770 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:30,301 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:31,315 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:32,328 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:33,341 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:34,353 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:35,366 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:36,379 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:37,390 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:38,405 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:39,416 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 780 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:40,427 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:41,438 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:42,449 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:43,460 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:44,472 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:45,483 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:46,497 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:47,509 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:48,522 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:49,533 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 790 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:50,544 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:51,555 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:52,570 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:53,583 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:54,330 INFO paper_harness | [7/20] 3e75c3aba7a2 status=ok wall=377.56s
2026-05-20 17:08:54,595 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:55,607 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:56,618 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:57,630 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:58,642 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:08:59,654 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 800 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:00,667 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:01,678 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:02,691 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:03,703 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:04,715 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:05,726 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:06,738 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:07,750 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 830 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:08,762 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:09,773 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 810 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:10,785 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:11,796 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:11,968 INFO paper_harness | [8/20] 1fc679f3a50d status=ok wall=421.60s
2026-05-20 17:09:12,810 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 830 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:13,821 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:14,832 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:15,844 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 830 (error_msg='rc=-11'); reusing previous PlanBundle.
2026-05-20 17:09:16,855 WARNING ha_lmapf.global_tier.rolling_horizon | [rolling-horizon] solver 'RHCRSolver' returned status=error at step 820 (error_msg='rc=-11'); reusing previous PlanBundle.
